Date,key_0,Close,High,Low,Open,Volume,finbert_sentiment
2018-03-15,2018-03-15,6.167934418,6.249071701,6.125881425,6.166697773,401952000.0,0.0
2018-03-16,2018-03-16,6.196134567,6.215182007,6.146660293,6.184260704,399456000.0,0.0
2018-03-19,2018-03-19,5.961625576,6.168179593,5.86267753,6.139237591,713772000.0,0.0
2018-03-20,2018-03-20,6.173870087,6.212707135,5.964594576,5.964594576,554696000.0,0.0
2018-03-21,2018-03-21,6.148638725,6.233734107,6.118211895,6.167438456,438688000.0,0.0
2018-03-22,2018-03-22,5.982652664,6.131817166,5.945299966,6.085311601,551196000.0,0.0
2018-03-23,2018-03-23,5.762988091,5.998731849,5.751856404,5.996258089,735620000.0,0.0
2018-03-26,2018-03-26,6.047712326,6.048948971,5.835468544,5.887416108,611424000.0,0.0
2018-03-27,2018-03-27,5.578697681,6.184260454,5.438438794,6.128602015,1409000000.0,0.0
2018-03-28,2018-03-28,5.475542545,5.674428039,5.367936579,5.54431147,945904000.0,0.0
2018-03-29,2018-03-29,5.728850842,5.825572375,5.459464319,5.543817522,916628000.0,0.0
2018-04-02,2018-04-02,5.468122959,5.804546878,5.380306574,5.658351059,922092000.0,0.0
2018-04-03,2018-04-03,5.574491978,5.698177179,5.475543911,5.635097934,667432000.0,0.0
2018-04-04,2018-04-04,5.596509457,5.606898971,5.293727782,5.318712157,789168000.0,0.0
2018-04-05,2018-04-05,5.476285934,5.667997897,5.404796,5.65488739,701240000.0,0.0
2018-04-06,2018-04-06,5.299909592,5.481726951,5.270719883,5.373626039,662988000.0,0.0
2018-04-09,2018-04-09,5.328605175,5.49088017,5.308567858,5.362989641,499524000.0,0.0
2018-04-10,2018-04-10,5.637818336,5.664781523,5.501764346,5.558907126,761676000.0,0.0
2018-04-11,2018-04-11,5.596509457,5.664289005,5.563856563,5.622978183,460244000.0,0.0
2018-04-12,2018-04-12,5.803309917,5.821120713,5.645240232,5.689519749,593920000.0,0.0
2018-04-13,2018-04-13,5.726624012,5.875293564,5.678386865,5.866882873,503036000.0,0.0
2018-04-16,2018-04-16,5.726377964,5.759773028,5.632129705,5.733304306,350792000.0,0.0
2018-04-17,2018-04-17,5.876036167,5.89731013,5.722914024,5.778572456,447224000.0,0.0
2018-04-18,2018-04-18,5.847094536,5.918337245,5.758041503,5.825573335,391364000.0,0.0
2018-04-19,2018-04-19,5.665772438,5.766204871,5.610361701,5.732809805,471996000.0,0.0
2018-04-20,2018-04-20,5.65760994,5.741468228,5.626441397,5.657114999,386200000.0,0.0
2018-04-23,2018-04-23,5.538129807,5.726625876,5.512156022,5.675420483,427508000.0,0.0
2018-04-24,2018-04-24,5.471833706,5.659834803,5.406527932,5.563855435,414596000.0,0.0
2018-04-25,2018-04-25,5.359527111,5.48123349,5.202199618,5.442148733,588492000.0,0.0
2018-04-26,2018-04-26,5.571276188,5.579439645,5.4552595,5.521307448,375824000.0,0.0
2018-04-27,2018-04-27,5.598733902,5.69694026,5.556433682,5.677150648,400848000.0,0.0
2018-04-30,2018-04-30,5.563359737,5.664781554,5.544065067,5.615060056,327844000.0,0.0
2018-05-01,2018-05-01,5.61877203,5.621493025,5.496570696,5.555197838,253788000.0,0.0
2018-05-02,2018-05-02,5.598239422,5.659834313,5.572017938,5.615308039,268248000.0,0.0
2018-05-03,2018-05-03,5.76348114,5.789702617,5.584879736,5.630148645,443144000.0,0.0
2018-05-04,2018-05-04,5.913637638,5.916853575,5.717473065,5.73478892,400660000.0,0.0
2018-05-07,2018-05-07,6.151606083,6.208748858,6.008378528,6.018273569,687616000.0,0.0
2018-05-08,2018-05-08,6.194155216,6.196876211,6.102875193,6.151854522,506616000.0,0.0
2018-05-09,2018-05-09,6.327240467,6.329466993,6.186981577,6.214192474,596760000.0,0.0
2018-05-10,2018-05-10,6.434844971,6.443997364,6.362365168,6.380175958,994080000.0,0.0
2018-05-11,2018-05-11,6.296319008,6.426436089,6.197618642,6.253029374,1214456000.0,0.0
2018-05-14,2018-05-14,6.316852093,6.394279453,6.293104834,6.334415656,523140000.0,0.0
2018-05-15,2018-05-15,6.074427605,6.255997769,5.973995186,6.253276302,963528000.0,0.0
2018-05-16,2018-05-16,6.085557938,6.14764776,5.998978221,6.035836444,553828000.0,0.0
2018-05-17,2018-05-17,6.127610683,6.221363971,6.071210087,6.087289292,519784000.0,0.0
2018-05-18,2018-05-18,6.083827972,6.242887063,6.078880451,6.17956058,483716000.0,0.0
2018-05-21,2018-05-21,6.041775227,6.18500282,5.949011317,6.181292415,640624000.0,0.0
2018-05-22,2018-05-22,6.003679276,6.080363962,5.943073324,6.05513236,518264000.0,0.0
2018-05-23,2018-05-23,6.127194405,6.128432286,5.946749816,5.947492451,442956000.0,0.0
2018-05-24,2018-05-24,6.130906105,6.173232956,6.070263144,6.123480706,437372000.0,0.0
2018-05-25,2018-05-25,6.17026186,6.186598397,6.107886248,6.143529388,292112000.0,0.0
2018-05-29,2018-05-29,6.15318346,6.221252767,6.106401746,6.152193438,352684000.0,0.0
2018-05-30,2018-05-30,6.262093544,6.270756824,6.162094271,6.186846702,390996000.0,0.0
2018-05-31,2018-05-31,6.242292404,6.316797093,6.219520486,6.230163811,493868000.0,0.0
2018-06-01,2018-06-01,6.376697063,6.382885526,6.278430441,6.287093721,421968000.0,0.0
2018-06-04,2018-06-04,6.55565691,6.577686193,6.378677654,6.410855486,642024000.0,0.0
2018-06-05,2018-06-05,6.561101913,6.598725571,6.514072341,6.558874011,391712000.0,0.0
2018-06-06,2018-06-06,6.563083172,6.566301097,6.454667984,6.471004526,371356000.0,0.0
2018-06-07,2018-06-07,6.507388592,6.571249468,6.417042161,6.559368265,369448000.0,0.0
2018-06-08,2018-06-08,6.492043495,6.534617264,6.415806153,6.434617983,360456000.0,0.0
2018-06-11,2018-06-11,6.450954914,6.521003798,6.438083686,6.479420048,265372000.0,0.0
2018-06-12,2018-06-12,6.49946928,6.511597874,6.427192493,6.477439996,319160000.0,0.0
2018-06-13,2018-06-13,6.495013237,6.575953297,6.48585471,6.500953839,338208000.0,0.0
2018-06-14,2018-06-14,6.606647015,6.663329895,6.5252117,6.540063443,430016000.0,0.0
2018-06-15,2018-06-15,6.565805912,6.620756141,6.518528943,6.54946937,432260000.0,0.0
2018-06-18,2018-06-18,6.561597347,6.579171295,6.494518535,6.521745785,356268000.0,0.0
2018-06-19,2018-06-19,6.439815998,6.525706643,6.312341605,6.458379969,594932000.0,0.0
2018-06-20,2018-06-20,6.492785454,6.545755154,6.442537959,6.480904249,369780000.0,0.0
2018-06-21,2018-06-21,6.36407423,6.543033542,6.356400971,6.524716958,359516000.0,0.0
2018-06-22,2018-06-22,6.211598396,6.398231405,6.196252352,6.384864933,434160000.0,0.0
2018-06-25,2018-06-25,5.918779373,6.108877247,5.83016605,6.105164547,665816000.0,0.0
2018-06-26,2018-06-26,5.989818573,6.080412416,5.938333661,6.032145429,478884000.0,0.0
2018-06-27,2018-06-27,5.834620953,6.099718268,5.829175125,6.033382092,453892000.0,0.0
2018-06-28,2018-06-28,5.961849213,5.97373042,5.817047766,5.824721026,338012000.0,0.0
2018-06-29,2018-06-29,5.863828659,6.039570022,5.862590778,6.026946655,392300000.0,0.0
2018-07-02,2018-07-02,5.996006012,5.999718711,5.773729861,5.794274344,357572000.0,0.0
2018-07-03,2018-07-03,5.862344265,6.036600857,5.853928371,6.030660254,222732000.0,0.0
2018-07-05,2018-07-05,6.008135319,6.013085428,5.878680411,5.91754148,306216000.0,0.0
2018-07-06,2018-07-06,6.121995449,6.130411342,5.962342762,5.983629882,296352000.0,0.0
2018-07-09,2018-07-09,6.169520378,6.20590663,6.090808215,6.196253328,303880000.0,0.0
2018-07-10,2018-07-10,6.268530369,6.290559653,6.141550742,6.181897083,360016000.0,0.0
2018-07-11,2018-07-11,6.126946926,6.210362287,6.116303129,6.175709162,367508000.0,0.0
2018-07-12,2018-07-12,6.218529701,6.266549298,6.162342071,6.172243233,345508000.0,0.0
2018-07-13,2018-07-13,6.171253681,6.237095096,6.129174681,6.237095096,246988000.0,0.0
2018-07-16,2018-07-16,6.143529415,6.196499585,6.131153437,6.143529415,197036000.0,0.0
2018-07-17,2018-07-17,6.279419422,6.29451855,6.068777103,6.094272166,362136000.0,0.0
2018-07-18,2018-07-18,6.230164528,6.285857392,6.179174858,6.271996141,277640000.0,0.0
2018-07-19,2018-07-19,6.238331318,6.271994889,6.196252798,6.211351455,235752000.0,0.0
2018-07-20,2018-07-20,6.210114479,6.274718004,6.199223295,6.235856934,222352000.0,0.0
2018-07-23,2018-07-23,6.173481464,6.185362671,6.021749396,6.183630015,301584000.0,0.0
2018-07-24,2018-07-24,6.156156063,6.308135547,6.138581637,6.221502242,354620000.0,0.0
2018-07-25,2018-07-25,6.234372139,6.24699598,6.107639897,6.165560662,319112000.0,0.0
2018-07-26,2018-07-26,6.30788517,6.344766192,6.197489962,6.214321747,325124000.0,0.0
2018-07-27,2018-07-27,6.238084793,6.351450558,6.184124589,6.344519933,295420000.0,0.0
2018-07-30,2018-07-30,6.042789459,6.258135049,6.007888471,6.252194445,340340000.0,0.0
2018-07-31,2018-07-31,6.060857296,6.135609366,5.993531098,6.032392165,283988000.0,0.0
2018-08-01,2018-08-01,6.100708485,6.147490671,6.036847597,6.092293064,283556000.0,0.0
2018-08-02,2018-08-02,6.203430176,6.207390262,5.970510711,6.02942101,269668000.0,0.0
2018-08-03,2018-08-03,6.240064144,6.263826555,6.211104237,6.227935551,214288000.0,0.0
2018-08-06,2018-08-06,6.287836075,6.291301387,6.180906176,6.227440502,207508000.0,0.0
2018-08-07,2018-08-07,6.360112667,6.378677108,6.309865644,6.336598118,258132000.0,0.0
2018-08-08,2018-08-08,6.396499157,6.441548689,6.326450276,6.361351259,262100000.0,0.0
2018-08-09,2018-08-09,6.347985744,6.417044614,6.340312484,6.414321936,204280000.0,0.0
2018-08-10,2018-08-10,6.306647778,6.339073466,6.254915485,6.266054056,256396000.0,0.0
2018-08-13,2018-08-13,6.339568138,6.460359752,6.313578299,6.315310955,375208000.0,0.0
2018-08-14,2018-08-14,6.471004486,6.485113596,6.361846665,6.445014641,466220000.0,0.0
2018-08-15,2018-08-15,6.412837029,6.525707554,6.334124384,6.491796588,591136000.0,0.0
2018-08-16,2018-08-16,6.372242451,6.485113441,6.312094255,6.482638151,801260000.0,0.0
2018-08-17,2018-08-17,6.059868336,6.261600051,6.032887996,6.260857417,1143188000.0,0.0
2018-08-20,2018-08-20,6.134620667,6.267293049,5.90887914,6.019274849,854388000.0,0.0
2018-08-21,2018-08-21,6.270263195,6.27471853,6.131154971,6.150956825,673988000.0,0.0
2018-08-22,2018-08-22,6.505409241,6.510359822,6.234123928,6.23758924,749856000.0,0.0
2018-08-23,2018-08-23,6.604913235,6.670259386,6.452933815,6.466795062,720684000.0,0.0
2018-08-24,2018-08-24,6.738081455,6.752685338,6.60887441,6.613329744,531512000.0,0.0
2018-08-27,2018-08-27,6.82916975,6.903426572,6.736348487,6.767783683,505776000.0,0.0
2018-08-28,2018-08-28,6.791544914,6.846000348,6.671495951,6.823227964,475384000.0,0.0
2018-08-29,2018-08-29,6.897050381,6.922063879,6.763066875,6.783870124,420108000.0,0.0
2018-08-30,2018-08-30,6.880208492,6.977043259,6.843307293,6.865844143,346608000.0,0.0
2018-08-31,2018-08-31,6.951286316,6.964164583,6.850241307,6.860147884,306592000.0,0.0
2018-09-04,2018-09-04,7.026080132,7.063723901,6.909680197,6.938160901,391720000.0,0.0
2018-09-05,2018-09-05,6.895314693,7.043910038,6.814330365,7.008494924,393156000.0,0.0
2018-09-06,2018-09-06,6.754149914,6.881446508,6.721211441,6.878969864,322796000.0,0.0
2018-09-07,2018-09-07,6.732852936,6.858415951,6.617196028,6.662022214,295420000.0,0.0
2018-09-10,2018-09-10,6.803928852,6.83364811,6.711552337,6.755387948,220140000.0,0.0
2018-09-11,2018-09-11,6.756131172,6.845288005,6.736813536,6.757616781,243112000.0,0.0
2018-09-12,2018-09-12,6.64220953,6.735824629,6.486679725,6.716259465,419092000.0,0.0
2018-09-13,2018-09-13,6.719973564,6.810616485,6.69074982,6.70808586,305536000.0,0.0
2018-09-14,2018-09-14,6.846032619,6.912157573,6.773468767,6.810369973,386936000.0,0.0
2018-09-17,2018-09-17,6.784116745,6.869559325,6.76479958,6.820522899,205528000.0,0.0
2018-09-18,2018-09-18,6.712049484,6.890859191,6.705363062,6.788081022,299520000.0,0.0
2018-09-19,2018-09-19,6.735824108,6.753655667,6.643447575,6.69347457,224860000.0,0.0
2018-09-20,2018-09-20,6.594657421,6.656076592,6.54066771,6.613727062,430584000.0,0.0
2018-09-21,2018-09-21,6.524570465,6.652115059,6.491384468,6.60654584,435128000.0,0.0
2018-09-24,2018-09-24,6.580294609,6.583761817,6.406438205,6.49361393,293912000.0,0.0
2018-09-25,2018-09-25,6.647408485,6.672421978,6.560727827,6.646417922,280388000.0,0.0
2018-09-26,2018-09-26,6.610508919,6.692731826,6.594658959,6.652363413,268548000.0,0.0
2018-09-27,2018-09-27,6.622395992,6.66697465,6.590943598,6.645675885,214428000.0,0.0
2018-09-28,2018-09-28,6.959708691,6.981998025,6.726414198,6.754399863,709396000.0,0.0
2018-10-01,2018-10-01,7.16625452,7.233122031,6.998837041,7.037471844,622060000.0,0.0
2018-10-02,2018-10-02,7.094928265,7.250457556,7.072638939,7.138763876,383964000.0,0.0
2018-10-03,2018-10-03,7.101118565,7.172691825,6.997101883,7.165261893,320552000.0,0.0
2018-10-04,2018-10-04,6.916862965,7.089233281,6.839840872,7.064962824,391220000.0,0.0
2018-10-05,2018-10-05,6.683320045,6.954258725,6.62586312,6.892096505,426636000.0,0.0
2018-10-08,2018-10-08,6.582027435,6.715515411,6.441109526,6.600106515,408612000.0,0.0
2018-10-09,2018-10-09,6.576329708,6.656075466,6.508471179,6.561469845,273500000.0,0.0
2018-10-10,2018-10-10,6.084729195,6.516150973,6.082500073,6.470333755,684940000.0,0.0
2018-10-11,2018-10-11,5.823201656,6.131041561,5.801655367,5.997553101,725436000.0,0.0
2018-10-12,2018-10-12,6.105778694,6.180076603,5.935142018,6.080270156,608236000.0,0.0
2018-10-15,2018-10-15,5.829391479,6.092405131,5.828400916,6.092405131,449760000.0,0.0
2018-10-16,2018-10-16,6.088196278,6.099340942,5.892793596,5.942077549,408712000.0,0.0
2018-10-17,2018-10-17,6.019593716,6.188497265,5.970557293,6.15035751,329668000.0,0.0
2018-10-18,2018-10-18,5.932170391,6.127325531,5.871741779,6.088938724,524020000.0,0.0
2018-10-19,2018-10-19,5.675597668,6.006965038,5.639191976,5.987400344,613608000.0,0.0
2018-10-22,2018-10-22,5.726367474,5.827907557,5.623589304,5.727853555,368844000.0,0.0
2018-10-23,2018-10-23,5.474745274,5.552262405,5.367013363,5.459142366,626436000.0,0.0
2018-10-24,2018-10-24,4.938563824,5.482917821,4.924694992,5.436358038,884288000.0,0.0
2018-10-25,2018-10-25,5.147340775,5.194643603,4.796655811,4.840986949,951720000.0,0.0
2018-10-26,2018-10-26,4.910825729,5.073041917,4.7827861,4.911320775,664784000.0,0.0
2018-10-29,2018-10-29,4.597042561,5.055458943,4.359042352,5.051991735,758016000.0,0.0
2018-10-30,2018-10-30,5.027474403,5.037380984,4.597043584,4.620075959,807192000.0,0.0
2018-10-31,2018-10-31,5.221390247,5.264978341,5.052486679,5.192166503,745772000.0,0.0
2018-11-01,2018-11-01,5.401684761,5.411095819,5.13124119,5.257794722,566528000.0,0.0
2018-11-02,2018-11-02,5.322684288,5.498026804,5.2060368,5.392276461,452960000.0,0.0
2018-11-05,2018-11-05,5.244669437,5.332836177,5.083938865,5.309555815,379332000.0,0.0
2018-11-06,2018-11-06,5.227086067,5.320948666,5.189936875,5.236744649,299012000.0,0.0
2018-11-07,2018-11-07,5.294698238,5.384350617,5.230059361,5.293707675,483812000.0,0.0
2018-11-08,2018-11-08,5.101523876,5.236249947,5.048029201,5.235506906,511352000.0,0.0
2018-11-09,2018-11-09,5.093597889,5.183993285,4.978932039,5.012613553,413240000.0,0.0
2018-11-12,2018-11-12,4.694124222,5.024253392,4.672329941,5.002211589,617116000.0,0.0
2018-11-13,2018-11-13,4.936087608,5.057440367,4.785758626,4.791950474,644712000.0,0.0
2018-11-14,2018-11-14,4.883583546,5.123564874,4.775604584,5.109200525,526580000.0,0.0
2018-11-15,2018-11-15,5.012365341,5.084434126,4.8417282,4.877638831,840708000.0,0.0
2018-11-16,2018-11-16,4.072254658,4.226545921,4.002414492,4.04476451,1963520000.0,0.0
2018-11-19,2018-11-19,3.583622694,4.007614272,3.58188909,4.006871704,1697820000.0,0.0
2018-11-20,2018-11-20,3.692096949,3.820384105,3.301539151,3.320113511,1692032000.0,0.0
2018-11-21,2018-11-21,3.583869934,3.846140571,3.556627555,3.829299815,1025496000.0,0.0
2018-11-23,2018-11-23,3.591052294,3.704727583,3.536319774,3.549198041,411968000.0,0.0
2018-11-26,2018-11-26,3.79041791,3.800819534,3.629687311,3.712157735,814832000.0,0.0
2018-11-27,2018-11-27,3.807258368,3.888490462,3.728502917,3.764413317,738060000.0,0.0
2018-11-28,2018-11-28,3.96427393,3.969474741,3.792398683,3.924896087,804524000.0,0.0
2018-11-29,2018-11-29,3.90105772,4.003690928,3.870813184,3.966505038,549172000.0,0.0
2018-11-30,2018-11-30,4.051537037,4.062196837,3.860400864,3.910725913,729564000.0,0.0
2018-12-03,2018-12-03,4.215404987,4.330433857,4.148470072,4.278869224,890804000.0,0.0
2018-12-04,2018-12-04,3.894860029,4.175738015,3.879737525,4.17077977,812112000.0,0.0
2018-12-06,2018-12-06,3.924113989,3.929071998,3.738679802,3.754297851,692308000.0,0.0
2018-12-07,2018-12-07,3.659349442,3.938492389,3.610016173,3.928328127,681676000.0,0.0
2018-12-10,2018-12-10,3.764709473,3.789500226,3.610759407,3.614478091,629472000.0,0.0
2018-12-11,2018-12-11,3.673727512,3.864615448,3.594645256,3.856434533,671912000.0,0.0
2018-12-12,2018-12-12,3.691329002,3.787516639,3.590183121,3.679429404,654136000.0,0.0
2018-12-13,2018-12-13,3.691081524,3.802391681,3.655135188,3.738183912,471384000.0,0.0
2018-12-14,2018-12-14,3.630591393,3.73322459,3.607040205,3.649432106,471820000.0,0.0
2018-12-17,2018-12-17,3.55944252,3.672735769,3.501432331,3.600595102,662868000.0,0.0
2018-12-18,2018-12-18,3.642739296,3.726779563,3.576052414,3.603322052,564372000.0,0.0
2018-12-19,2018-12-19,3.433754206,3.662572076,3.382189589,3.609024114,745364000.0,0.0
2018-12-20,2018-12-20,3.349218607,3.515316067,3.289473066,3.425325982,749588000.0,0.0
2018-12-21,2018-12-21,3.212125301,3.408715262,3.184607658,3.375743596,863740000.0,0.0
2018-12-24,2018-12-24,3.150397301,3.222290209,3.086437302,3.135770807,463840000.0,0.0
2018-12-26,2018-12-26,3.299637079,3.300628634,3.085445689,3.196507839,695100000.0,0.0
2018-12-27,2018-12-27,3.251790762,3.281787532,3.103294715,3.24732853,637044000.0,0.0
2018-12-28,2018-12-28,3.313271523,3.405988723,3.230470812,3.272366945,628728000.0,0.0
2018-12-31,2018-12-31,3.309552431,3.389130219,3.278811884,3.35665457,465140000.0,0.0
2019-01-02,2019-01-02,3.376983166,3.433010008,3.224024908,3.238651399,508752000.0,0.0
2019-01-03,2019-01-03,3.172955751,3.350704742,3.165518621,3.316741526,705552000.0,0.0
2019-01-04,2019-01-04,3.376239777,3.414417223,3.215348367,3.246088682,585620000.0,0.0
2019-01-07,2019-01-07,3.554980278,3.591918399,3.382189273,3.433506115,709160000.0,0.0
2019-01-08,2019-01-08,3.466478109,3.638773366,3.393841417,3.636542013,786016000.0,0.0
2019-01-09,2019-01-09,3.534652233,3.582002388,3.467221563,3.517794388,617260000.0,0.0
2019-01-10,2019-01-10,3.600346804,3.609023495,3.454825684,3.51531499,523156000.0,0.0
2019-01-11,2019-01-11,3.689593554,3.71240096,3.550269994,3.578035409,874764000.0,0.0
2019-01-14,2019-01-14,3.729506731,3.754793262,3.613734349,3.637285542,730168000.0,0.0
2019-01-15,2019-01-15,3.7153759,3.801647281,3.697030725,3.762230038,617012000.0,0.0
2019-01-16,2019-01-16,3.68984127,3.775616872,3.684387485,3.742645443,470104000.0,0.0
2019-01-17,2019-01-17,3.761238813,3.801151837,3.629600378,3.656870255,493436000.0,0.0
2019-01-18,2019-01-18,3.890398264,3.91642858,3.759503608,3.811068227,651336000.0,0.0
2019-01-22,2019-01-22,3.68810606,3.871804875,3.657861522,3.860153283,661552000.0,0.0
2019-01-23,2019-01-23,3.700997591,3.832140252,3.669761496,3.743389739,591020000.0,0.0
2019-01-24,2019-01-24,3.912958145,3.930559303,3.78082392,3.785534159,708972000.0,0.0
2019-01-25,2019-01-25,3.970223188,3.988320355,3.750826075,3.853459275,1154572000.0,0.0
2019-01-28,2019-01-28,3.421358585,3.511348652,3.247576258,3.385164248,2511528000.0,0.0
2019-01-29,2019-01-29,3.262450218,3.42358962,3.247823728,3.375247682,1153932000.0,0.0
2019-01-30,2019-01-30,3.405988455,3.420366939,3.258979756,3.33855779,974228000.0,0.0
2019-01-31,2019-01-31,3.563656807,3.599355365,3.380949556,3.402765408,842852000.0,0.0
2019-02-01,2019-02-01,3.58795166,3.639020495,3.534651947,3.582249868,625048000.0,0.0
2019-02-04,2019-02-04,3.698270798,3.735456694,3.581754627,3.603818252,528592000.0,0.0
2019-02-05,2019-02-05,3.717358828,3.75404894,3.676454255,3.710169467,542424000.0,0.0
2019-02-06,2019-02-06,3.792971373,3.857427151,3.745125434,3.750579221,702464000.0,0.0
2019-02-07,2019-02-07,3.654639006,3.748843542,3.611751317,3.746612426,637120000.0,0.0
2019-02-08,2019-02-08,3.673231602,3.683891402,3.573077281,3.587455765,461604000.0,0.0
2019-02-11,2019-02-11,3.630591393,3.683395323,3.582249456,3.629103825,495180000.0,0.0
2019-02-12,2019-02-12,3.747603416,3.763221698,3.654638455,3.669017176,591060000.0,0.0
2019-02-13,2019-02-13,3.789996147,3.863128613,3.763470054,3.777104993,605372000.0,0.0
2019-02-14,2019-02-14,3.830900431,3.85916186,3.745868371,3.7890043,827264000.0,0.0
2019-02-15,2019-02-15,3.900562048,4.062444773,3.877754641,4.039637602,1516748000.0,0.0
2019-02-19,2019-02-19,3.88320899,3.963778827,3.870813849,3.889902574,551892000.0,0.0
2019-02-20,2019-02-20,3.930558681,3.997741341,3.901305934,3.912461513,540988000.0,0.0
2019-02-21,2019-02-21,3.86164093,3.967744828,3.847014437,3.943202317,448548000.0,0.0
2019-02-22,2019-02-22,3.946424723,3.965265676,3.899818354,3.913453292,401740000.0,0.0
2019-02-25,2019-02-25,3.934030056,4.097400372,3.925353126,4.029969934,656020000.0,0.0
2019-02-26,2019-02-26,3.894612312,3.985346162,3.861144868,3.929319318,488464000.0,0.0
2019-02-27,2019-02-27,3.852716208,3.906759707,3.795697572,3.880233853,500256000.0,0.0
2019-02-28,2019-02-28,3.828148127,3.868846834,3.805813738,3.846512209,324944000.0,0.0
2019-03-01,2019-03-01,3.882495642,3.924682975,3.819710575,3.878028575,357188000.0,0.0
2019-03-04,2019-03-04,3.890685081,3.943791702,3.83410397,3.92096079,409992000.0,0.0
2019-03-05,2019-03-05,3.884233236,3.922450033,3.820703611,3.875051076,362924000.0,0.0
2019-03-06,2019-03-06,3.773304939,3.883737005,3.770575236,3.875299631,403524000.0,0.0
2019-03-07,2019-03-07,3.704067945,3.759408232,3.65790982,3.749729782,450104000.0,0.0
2019-03-08,2019-03-08,3.738313675,3.748984699,3.593386872,3.614728921,422416000.0,0.0
2019-03-11,2019-03-11,3.998883724,4.0217144,3.714738037,3.761888963,859728000.0,0.0
2019-03-12,2019-03-12,4.033129692,4.079535589,3.95049145,4.026677237,579576000.0,0.0
2019-03-13,2019-03-13,4.184509277,4.213792413,4.063157929,4.070602962,768900000.0,0.0
2019-03-14,2019-03-14,4.108571529,4.205603093,4.10087847,4.193691229,519384000.0,0.0
2019-03-15,2019-03-15,4.214041233,4.256724865,4.148277949,4.151752203,661484000.0,0.0
2019-03-18,2019-03-18,4.192697525,4.299407271,4.165647577,4.245555874,486992000.0,0.0
2019-03-19,2019-03-19,4.360453606,4.404874809,4.270371071,4.287245808,854972000.0,0.0
2019-03-20,2019-03-20,4.327946663,4.442845539,4.293203651,4.389490656,719148000.0,0.0
2019-03-21,2019-03-21,4.564692497,4.590997898,4.346062077,4.351025432,824312000.0,0.0
2019-03-22,2019-03-22,4.404877663,4.586035898,4.390980644,4.537396334,747644000.0,0.0
2019-03-25,2019-03-25,4.312560081,4.428451522,4.246300766,4.364177832,525212000.0,0.0
2019-03-26,2019-03-26,4.389242649,4.510345483,4.332909563,4.454260896,703508000.0,0.0
2019-03-27,2019-03-27,4.38006115,4.461210076,4.310576062,4.414804167,474372000.0,0.0
2019-03-28,2019-03-28,4.398674488,4.464437311,4.34556761,4.40611905,480264000.0,0.0
2019-03-29,2019-03-29,4.455997944,4.480318194,4.415051449,4.465428129,456896000.0,0.0
2019-04-01,2019-04-01,4.523499012,4.553774724,4.476100054,4.547818792,483824000.0,0.0
2019-04-02,2019-04-02,4.5413661,4.585787327,4.504638406,4.547570531,440920000.0,0.0
2019-04-03,2019-04-03,4.680833817,4.739896617,4.586035894,4.59099925,783504000.0,0.0
2019-04-04,2019-04-04,4.671898842,4.714334435,4.609113778,4.665446386,457376000.0,0.0
2019-04-05,2019-04-05,4.738654613,4.756026356,4.678599721,4.715079387,481744000.0,0.0
2019-04-08,2019-04-08,4.759500027,4.784564351,4.684058554,4.708130302,424192000.0,0.0
2019-04-09,2019-04-09,4.696716309,4.73716676,4.65452873,4.725999446,439972000.0,0.0
2019-04-10,2019-04-10,4.767193794,4.793002676,4.69150475,4.695971581,444772000.0,0.0
2019-04-11,2019-04-11,4.753297329,4.801192818,4.703913212,4.769676026,374600000.0,0.0
2019-04-12,2019-04-12,4.715328217,4.795981093,4.70664258,4.792010314,471708000.0,0.0
2019-04-15,2019-04-15,4.583552361,4.712596725,4.543846475,4.707633371,440092000.0,0.0
2019-04-16,2019-04-16,4.670658588,4.689518961,4.590006191,4.62276358,394964000.0,0.0
2019-04-17,2019-04-17,4.647826672,4.726493895,4.625492051,4.705648375,351004000.0,0.0
2019-04-18,2019-04-18,4.623259544,4.688526295,4.595465511,4.654528305,380988000.0,0.0
2019-04-22,2019-04-22,4.677109718,4.692743858,4.568166794,4.599683098,279936000.0,0.0
2019-04-23,2019-04-23,4.731706619,4.762975381,4.680585382,4.690263594,346856000.0,0.0
2019-04-24,2019-04-24,4.744113445,4.784811906,4.68132839,4.74212782,318204000.0,0.0
2019-04-25,2019-04-25,4.638397217,4.726246612,4.558737405,4.703911988,499296000.0,0.0
2019-04-26,2019-04-26,4.419518471,4.489004023,4.300648812,4.48453672,868988000.0,0.0
2019-04-29,2019-04-29,4.450290203,4.478084232,4.355243808,4.427459056,391920000.0,0.0
2019-04-30,2019-04-30,4.491733551,4.51729393,4.398920801,4.418029197,362920000.0,0.0
2019-05-01,2019-05-01,4.478580475,4.586282802,4.478331976,4.544095237,354280000.0,0.0
2019-05-02,2019-05-02,4.546080589,4.587771631,4.445078739,4.488258882,394684000.0,0.0
2019-05-03,2019-05-03,4.541615486,4.564446168,4.480071003,4.554519929,336824000.0,0.0
2019-05-06,2019-05-06,4.463194847,4.475354735,4.318019794,4.355244009,422176000.0,0.0
2019-05-07,2019-05-07,4.295933723,4.414803376,4.247790222,4.414803376,555220000.0,0.0
2019-05-08,2019-05-08,4.316035748,4.396192103,4.256476894,4.268388759,419168000.0,0.0
2019-05-09,2019-05-09,4.223470688,4.256724603,4.104601489,4.247046391,660248000.0,0.0
